Id,activity_data,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,day_of_week,total_minutes,weekday_weekend,activity_levels
4319703577,2016-04-28,10817,7.28,7.28,0.00,1.01,0.33,5.94,0.00,13,8,359,552,2367,Thursday,932,Weekday,Very_Active
2022484408,2016-01-05,10538,7.40,7.40,0.00,1.94,0.96,4.50,0.00,25,28,245,1142,2380,Tuesday,1440,Weekday,Very_Active
1927972279,2016-06-05,2091,1.45,1.45,0.00,0.00,0.00,1.45,0.00,0,0,108,1332,2383,Sunday,1440,Weekend,Sedentary
1927972279,2016-04-14,2163,1.50,1.50,0.00,0.00,0.40,1.10,0.00,0,9,88,1292,2383,Thursday,1389,Weekday,Sedentary
7007744171,2016-04-17,8059,5.39,5.39,0.00,0.00,0.00,5.39,0.00,0,0,305,1135,2383,Sunday,1440,Weekend,Fairly Active
7086361926,2016-05-05,8564,5.60,5.60,0.00,1.78,0.83,2.95,0.00,24,14,149,1253,2386,Thursday,1440,Weekday,Fairly Active
2022484408,2016-12-04,11875,8.34,8.34,0.00,3.31,0.77,4.26,0.00,42,14,227,1157,2390,Sunday,1440,Weekend,Very_Active
7086361926,2016-04-15,8585,5.67,5.67,0.00,2.04,1.11,2.53,0.00,30,21,139,864,2395,Friday,1054,Weekday,Fairly Active
6775888955,2016-04-13,4053,2.91,2.91,0.00,1.11,0.58,1.22,0.00,17,18,85,1053,2400,Wednesday,1173,Weekday,Sedentary
8053475328,2016-04-30,7135,5.59,5.59,0.00,2.99,0.06,2.54,0.00,27,1,131,1281,2408,Saturday,1440,Weekend,Lightly Active
6117666160,2016-04-22,8206,6.20,6.20,0.00,0.00,0.00,6.20,0.00,0,0,402,413,2409,Friday,815,Weekday,Fairly Active
1927972279,2016-01-05,2704,1.87,1.87,0.00,1.01,0.03,0.83,0.00,14,1,70,1355,2411,Tuesday,1440,Weekday,Sedentary
1644430081,2016-04-24,3321,2.41,2.41,0.00,0.00,0.00,2.41,0.00,0,0,89,1351,2413,Sunday,1440,Weekend,Sedentary
8792009665,2016-04-22,4068,2.60,2.60,0.00,0.05,0.28,2.27,0.00,1,20,195,817,2419,Friday,1033,Weekday,Sedentary
4445114986,2016-03-05,7502,5.18,5.18,0.00,2.48,0.11,2.58,0.00,30,2,233,725,2421,Saturday,990,Weekend,Fairly Active
4445114986,2016-08-05,7303,4.90,4.90,0.00,0.00,0.25,4.65,0.00,0,8,308,733,2423,Friday,1049,Weekday,Lightly Active
1644430081,2016-04-20,2436,1.77,1.77,0.00,0.00,0.00,1.76,0.01,0,0,125,1315,2430,Wednesday,1440,Weekday,Sedentary
4445114986,2016-04-22,6831,4.58,4.58,0.00,0.00,0.00,4.58,0.00,0,0,317,706,2432,Friday,1023,Weekday,Lightly Active
8583815059,2016-04-17,3008,2.35,2.35,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2439,Sunday,1440,Weekend,Sedentary
8583815059,2016-04-14,3135,2.45,2.45,0.00,0.00,0.00,2.43,0.00,0,0,134,1306,2443,Thursday,1440,Weekday,Sedentary
6117666160,2016-04-26,9543,7.21,7.21,0.00,0.00,0.34,6.87,0.00,0,7,352,1077,2450,Tuesday,1436,Weekday,Fairly Active
1644430081,2016-05-05,4363,3.19,3.19,0.00,0.52,0.54,2.13,0.01,6,12,81,1341,2463,Thursday,1440,Weekday,Sedentary
7086361926,2016-04-21,9469,6.18,6.18,0.00,1.36,0.30,4.51,0.00,19,6,206,758,2463,Thursday,989,Weekday,Fairly Active
2022484408,2016-04-27,10159,7.13,7.13,0.00,1.04,0.97,5.12,0.00,19,20,282,1119,2463,Wednesday,1440,Weekday,Very_Active
6117666160,2016-07-05,7336,5.54,5.54,0.00,0.00,0.00,5.54,0.00,0,0,412,456,2469,Tuesday,868,Weekday,Lightly Active
2022484408,2016-04-25,11369,8.01,8.01,0.00,3.33,0.22,4.46,0.00,44,8,217,1171,2470,Monday,1440,Weekday,Very_Active
2022484408,2016-02-05,10379,7.29,7.29,0.00,2.61,0.34,4.33,0.00,36,8,277,1119,2473,Friday,1440,Weekday,Very_Active
6775888955,2016-04-25,6474,4.64,4.64,0.00,2.27,0.46,1.90,0.00,33,13,92,1302,2484,Monday,1440,Weekday,Lightly Active
4558609924,2016-04-21,13743,9.08,9.08,0.00,0.42,0.97,7.70,0.00,6,21,432,844,2486,Thursday,1303,Weekday,Very_Active
1644430081,2016-04-27,3032,2.20,2.20,0.00,0.00,0.00,2.20,0.00,0,0,118,1322,2489,Wednesday,1440,Weekday,Sedentary
5577150313,2016-09-05,3421,2.56,2.56,0.00,1.43,0.14,0.99,0.00,34,11,70,1099,2489,Monday,1214,Weekday,Sedentary
2022484408,2016-04-19,11548,8.53,8.53,0.00,3.29,0.24,5.00,0.00,31,7,250,1152,2489,Tuesday,1440,Weekday,Very_Active
6775888955,2016-06-05,4697,3.37,3.37,0.00,0.47,0.93,1.93,0.00,12,35,75,1318,2496,Sunday,1440,Weekend,Sedentary
4445114986,2016-04-15,7198,4.83,4.83,0.00,0.00,0.00,4.83,0.00,0,0,350,711,2496,Friday,1061,Weekday,Lightly Active
1644430081,2016-04-25,3580,2.60,2.60,0.00,0.59,0.06,1.95,0.00,8,1,94,1337,2497,Monday,1440,Weekday,Sedentary
1644430081,2016-04-29,3176,2.31,2.31,0.00,0.00,0.00,2.31,0.00,0,0,120,1193,2498,Friday,1313,Weekday,Sedentary
2022484408,2016-06-05,10227,7.18,7.18,0.00,1.87,0.67,4.64,0.00,24,17,295,1104,2498,Sunday,1440,Weekend,Very_Active
1927972279,2016-04-23,2945,2.04,2.04,0.00,0.00,0.00,2.04,0.00,0,0,145,1295,2499,Saturday,1440,Weekend,Sedentary
4445114986,2016-11-05,9105,6.11,6.11,0.00,2.25,1.00,2.86,0.00,34,22,232,622,2499,Saturday,910,Weekend,Fairly Active
8583815059,2016-04-15,3430,2.68,2.68,0.00,0.00,0.00,0.90,0.00,0,0,65,1375,2505,Friday,1440,Weekday,Sedentary
1927972279,2016-02-05,3790,2.62,2.62,0.00,1.16,0.30,1.16,0.00,16,8,94,1322,2505,Friday,1440,Weekday,Sedentary
6775888955,2016-04-14,5162,3.70,3.70,0.00,0.87,0.86,1.97,0.00,14,24,105,863,2507,Thursday,1006,Weekday,Lightly Active
8583815059,2016-04-05,3588,2.80,2.80,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2516,Tuesday,1440,Weekday,Sedentary
7086361926,2016-04-13,5813,3.62,3.62,0.00,0.56,0.21,2.84,0.00,31,26,155,744,2516,Wednesday,956,Weekday,Lightly Active
2022484408,2016-04-15,11034,8.03,8.03,0.00,1.94,0.31,5.78,0.00,27,9,282,1122,2525,Friday,1440,Weekday,Very_Active
2022484408,2016-04-24,13481,10.28,10.28,0.00,4.55,1.15,4.58,0.00,37,26,216,1161,2529,Sunday,1440,Weekend,Very_Active
4319703577,2016-05-05,13658,9.49,9.49,0.00,2.63,1.41,5.45,0.00,27,34,328,957,2530,Thursday,1346,Weekday,Very_Active
7086361926,2016-08-05,10677,7.10,7.10,0.00,2.31,1.53,3.25,0.00,32,27,147,695,2534,Friday,901,Weekday,Very_Active
8583815059,2016-04-18,3864,3.01,3.01,0.00,0.31,1.06,1.35,0.00,4,22,105,1309,2536,Monday,1440,Weekday,Sedentary
6117666160,2016-04-20,10449,8.02,8.02,0.00,2.03,0.48,5.52,0.00,26,10,349,587,2536,Wednesday,972,Weekday,Very_Active
2022484408,2016-11-05,13272,9.32,9.32,0.00,4.18,1.15,3.99,0.00,58,25,224,1133,2544,Saturday,1440,Weekend,Very_Active
8583815059,2016-04-25,4503,3.51,3.51,0.00,1.47,0.24,1.81,0.00,18,6,122,1294,2547,Monday,1440,Weekday,Sedentary
5577150313,2016-04-13,5077,3.79,3.79,0.00,0.32,0.22,3.25,0.00,15,11,144,776,2551,Wednesday,946,Weekday,Lightly Active
7007744171,2016-06-05,11459,7.67,7.67,0.00,3.00,0.81,3.86,0.00,44,13,247,1136,2553,Sunday,1440,Weekend,Very_Active
6290855005,2016-12-04,4562,3.45,3.45,0.00,0.00,0.00,3.45,0.00,0,0,199,1241,2560,Sunday,1440,Weekend,Sedentary
6117666160,2016-04-29,9592,7.24,7.24,0.00,0.00,0.00,7.24,0.00,0,0,461,479,2560,Friday,940,Weekday,Fairly Active
6962181067,2016-04-23,20031,13.24,13.24,0.00,4.20,2.00,7.04,0.00,58,41,347,484,2571,Saturday,930,Weekend,Very_Active
8378563200,2016-04-17,2132,1.69,1.69,0.00,0.00,0.00,1.69,0.00,0,0,93,599,2572,Sunday,692,Weekend,Sedentary
4388161847,2016-04-17,4660,3.58,3.58,0.00,0.00,0.00,3.58,0.00,0,0,201,721,2572,Sunday,922,Weekend,Sedentary
6117666160,2016-04-27,9411,7.11,7.11,0.00,0.00,0.00,7.11,0.00,0,0,458,417,2576,Wednesday,875,Weekday,Fairly Active
1644430081,2016-02-05,3758,2.73,2.73,0.00,0.07,0.31,2.35,0.00,1,7,148,682,2580,Friday,838,Weekday,Sedentary
6775888955,2016-04-26,7091,5.27,5.27,1.96,3.48,0.87,0.73,0.00,42,30,47,1321,2584,Tuesday,1440,Weekday,Lightly Active
8583815059,2016-01-05,4512,3.52,3.52,0.00,0.78,0.12,2.04,0.00,10,2,117,1311,2596,Tuesday,1440,Weekday,Sedentary
2022484408,2016-04-13,12024,8.50,8.50,0.00,2.99,0.10,5.41,0.00,43,5,292,1100,2601,Wednesday,1440,Weekday,Very_Active
6117666160,2016-04-19,11135,8.41,8.41,0.00,0.00,0.00,8.41,0.00,0,0,480,425,2606,Tuesday,905,Weekday,Very_Active
2022484408,2016-05-05,11895,8.35,8.35,0.00,2.79,0.86,4.70,0.00,55,20,253,1112,2609,Thursday,1440,Weekday,Very_Active
2022484408,2016-04-29,10245,7.19,7.19,0.00,0.48,1.21,5.50,0.00,21,40,281,1098,2611,Friday,1440,Weekday,Very_Active
6290855005,2016-07-05,5510,4.17,4.17,0.00,0.00,0.00,4.16,0.00,0,0,227,1213,2613,Tuesday,1440,Weekday,Lightly Active
7086361926,2016-04-29,7881,4.95,4.95,0.00,0.49,0.45,4.00,0.00,24,36,182,1198,2616,Friday,1440,Weekday,Fairly Active
2347167796,2016-04-23,16901,11.37,11.37,0.00,2.78,1.45,7.15,0.00,32,35,360,591,2629,Saturday,1018,Weekend,Very_Active
6117666160,2016-05-05,9799,7.40,7.40,0.00,0.00,0.00,7.40,0.00,0,0,487,479,2636,Thursday,966,Weekday,Fairly Active
1927972279,2016-04-26,3761,2.60,2.60,0.00,0.00,0.00,2.60,0.00,0,0,192,1058,2638,Tuesday,1250,Weekday,Sedentary
2022484408,2016-04-22,12954,9.33,9.33,0.00,4.43,0.42,4.47,0.00,52,10,273,1105,2638,Friday,1440,Weekday,Very_Active
7007744171,2016-02-05,13041,9.18,8.72,2.83,4.64,0.70,3.83,0.00,64,14,250,1112,2642,Friday,1440,Weekday,Very_Active
5577150313,2016-06-05,4950,3.70,3.70,0.00,1.93,0.32,1.45,0.00,41,16,79,1304,2643,Sunday,1440,Weekend,Sedentary
4020332650,2016-11-05,3689,2.65,2.65,0.00,0.11,0.17,2.33,0.00,2,8,134,1296,2645,Saturday,1440,Weekend,Sedentary
8583815059,2016-04-20,5273,4.11,4.11,0.00,0.00,1.04,3.07,0.00,0,27,167,1246,2647,Wednesday,1440,Weekday,Lightly Active
2022484408,2016-04-05,11768,8.29,8.29,0.00,2.51,0.93,4.85,0.00,36,27,272,1105,2649,Tuesday,1440,Weekday,Very_Active
8583815059,2016-12-04,5014,3.91,3.91,0.00,0.00,0.33,3.58,0.00,0,7,196,1237,2650,Sunday,1440,Weekend,Lightly Active
6117666160,2016-04-23,11495,8.68,8.68,0.00,0.00,0.00,8.68,0.00,0,0,512,468,2651,Saturday,980,Weekend,Very_Active
8583815059,2016-04-13,5571,4.35,4.35,0.00,0.15,0.97,3.23,0.00,2,23,163,1252,2654,Wednesday,1440,Weekday,Lightly Active
8053475328,2016-04-22,10520,8.29,8.29,0.00,6.26,0.15,1.88,0.00,60,3,117,1260,2655,Friday,1440,Weekday,Very_Active
7086361926,2016-04-05,10988,8.31,8.31,0.00,5.28,0.12,2.90,0.00,45,12,135,843,2655,Tuesday,1035,Weekday,Very_Active
8378563200,2016-04-30,2946,2.34,2.34,0.00,0.00,0.00,2.34,0.00,0,0,121,780,2660,Saturday,901,Weekend,Sedentary
6290855005,2016-04-23,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,0,0,1407,2664,Saturday,1440,Weekend,Sedentary
4558609924,2016-08-05,6543,4.33,4.33,0.00,1.80,0.50,2.02,0.00,66,35,238,1019,2666,Friday,1358,Weekday,Lightly Active
7007744171,2016-04-24,11085,7.42,7.42,0.00,0.00,0.00,7.42,0.00,0,0,419,1021,2667,Sunday,1440,Weekend,Very_Active
8583815059,2016-04-19,5697,4.44,4.44,0.00,0.53,0.48,3.44,0.00,7,10,166,1257,2668,Tuesday,1440,Weekday,Lightly Active
7007744171,2016-04-14,11179,8.24,7.48,3.29,2.95,0.34,4.96,0.00,34,6,304,1096,2668,Thursday,1440,Weekday,Very_Active
2347167796,2016-04-16,22244,15.08,15.08,0.00,5.45,4.10,5.53,0.00,66,72,268,968,2670,Saturday,1374,Weekend,Very_Active
6290855005,2016-03-05,6047,4.57,4.57,0.00,0.00,0.00,4.57,0.00,0,0,240,1200,2671,Saturday,1440,Weekend,Lightly Active
1644430081,2016-04-23,6637,4.83,4.83,0.00,0.00,0.58,4.25,0.00,0,15,160,1265,2677,Saturday,1440,Weekend,Lightly Active
6290855005,2016-05-05,6339,4.79,4.79,0.00,0.00,0.00,4.79,0.00,0,0,239,1201,2682,Thursday,1440,Weekday,Lightly Active
8583815059,2016-06-05,5843,4.56,4.56,0.00,0.14,1.19,3.23,0.00,2,22,166,1250,2683,Sunday,1440,Weekend,Lightly Active
8378563200,2016-08-05,2943,2.33,2.33,0.00,0.00,0.00,2.33,0.00,0,0,139,621,2685,Friday,760,Weekday,Sedentary
6290855005,2016-04-28,5731,4.33,4.33,0.00,0.00,0.00,4.33,0.00,0,0,255,1185,2687,Thursday,1440,Weekday,Lightly Active
1624580081,2016-01-05,36019,28.03,28.03,0.00,21.92,4.19,1.91,0.02,186,63,171,1020,2690,Tuesday,1440,Weekday,Very_Active
8583815059,2016-04-16,5319,4.15,4.15,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2693,Saturday,1440,Weekend,Lightly Active
7086361926,2016-04-27,11107,8.34,8.34,0.00,5.63,0.18,2.53,0.00,55,6,145,829,2693,Wednesday,1035,Weekday,Very_Active
1644430081,2016-01-05,6132,4.46,4.46,0.00,0.24,0.99,3.23,0.00,3,24,146,908,2696,Tuesday,1081,Weekday,Lightly Active
8877689391,2016-04-29,9733,7.39,7.39,0.00,1.38,0.17,5.79,0.00,18,5,210,1207,2698,Friday,1440,Weekday,Fairly Active
6290855005,2016-04-20,6361,4.81,4.81,0.00,0.00,0.00,4.80,0.01,0,0,258,1182,2701,Wednesday,1440,Weekday,Lightly Active
6290855005,2016-04-24,5896,4.46,4.46,0.00,0.00,0.00,4.46,0.00,0,0,258,1182,2703,Sunday,1440,Weekend,Lightly Active
4020332650,2016-06-05,4369,3.13,3.13,0.00,0.00,0.00,3.10,0.01,0,0,177,855,2704,Sunday,1032,Weekend,Sedentary
2022484408,2016-09-05,13379,9.39,9.39,0.00,2.12,1.63,5.64,0.00,35,47,297,1061,2709,Monday,1440,Weekday,Very_Active
6290855005,2016-08-05,7706,5.83,5.83,0.00,0.00,0.00,5.82,0.00,0,0,251,1189,2712,Friday,1440,Weekday,Fairly Active
6290855005,2016-04-05,5832,4.41,4.41,0.00,0.00,0.00,4.40,0.01,0,0,272,1168,2718,Tuesday,1440,Weekday,Lightly Active
6290855005,2016-02-05,6781,5.13,5.13,0.00,0.00,0.00,5.11,0.02,0,0,268,1172,2725,Friday,1440,Weekday,Lightly Active
4702921684,2016-04-21,6530,5.30,5.30,0.00,0.31,2.05,2.94,0.00,4,41,144,901,2729,Thursday,1090,Weekday,Lightly Active
7086361926,2016-01-05,12390,8.07,8.07,0.00,2.30,0.90,4.85,0.00,30,15,258,685,2730,Tuesday,988,Weekday,Very_Active
2022484408,2016-04-30,18387,12.91,12.91,0.00,0.94,1.40,10.57,0.00,13,23,361,1043,2732,Saturday,1440,Weekend,Very_Active
7086361926,2016-04-14,9123,6.12,6.12,0.00,2.03,0.33,3.66,0.00,35,32,189,787,2734,Thursday,1043,Weekday,Fairly Active
7086361926,2016-11-05,9572,6.52,6.52,0.00,2.89,1.39,2.23,0.00,57,40,128,757,2735,Saturday,982,Weekend,Fairly Active
7086361926,2016-07-05,12827,8.48,8.48,0.00,1.46,2.33,4.68,0.00,20,42,209,621,2739,Tuesday,892,Weekday,Very_Active
8378563200,2016-04-24,3703,2.94,2.94,0.00,0.00,0.00,2.94,0.00,0,0,135,734,2741,Sunday,869,Weekend,Sedentary
7007744171,2016-04-13,12862,9.65,8.60,4.85,4.61,0.56,4.48,0.00,56,22,261,1101,2742,Wednesday,1440,Weekday,Very_Active
6290855005,2016-04-27,5565,4.21,4.21,0.00,0.00,0.00,4.18,0.03,0,0,287,1153,2743,Wednesday,1440,Weekday,Lightly Active
7086361926,2016-04-18,9827,6.71,6.71,0.00,3.17,1.22,2.31,0.00,61,51,114,1136,2743,Monday,1362,Weekday,Fairly Active
8792009665,2016-04-23,5245,3.36,3.36,0.00,0.16,0.44,2.75,0.00,8,45,232,795,2748,Saturday,1080,Weekend,Lightly Active
1644430081,2016-04-15,5263,3.83,3.83,0.00,0.22,0.15,3.45,0.00,3,4,170,1263,2750,Friday,1440,Weekday,Lightly Active
7086361926,2016-04-25,10091,6.82,6.82,0.00,3.75,0.70,2.37,0.00,69,39,129,706,2752,Monday,943,Weekday,Very_Active
2022484408,2016-03-05,12183,8.74,8.74,0.00,3.99,0.46,4.28,0.00,72,14,250,1104,2752,Saturday,1440,Weekend,Very_Active
7086361926,2016-02-05,10052,6.81,6.81,0.00,3.48,0.66,2.66,0.00,66,26,139,737,2754,Friday,968,Weekday,Very_Active
7086361926,2016-03-05,10288,6.76,6.76,0.00,2.74,0.85,3.16,0.00,57,36,152,761,2754,Saturday,1006,Weekend,Very_Active
5577150313,2016-04-05,5206,3.89,3.89,0.00,1.56,0.25,2.08,0.00,25,9,141,631,2755,Tuesday,806,Weekday,Lightly Active
8583815059,2016-04-28,6174,4.82,4.82,0.00,0.00,1.20,3.61,0.00,0,28,203,1209,2757,Thursday,1440,Weekday,Lightly Active
8877689391,2016-04-18,11423,8.67,8.67,0.00,2.44,0.27,5.94,0.00,29,5,191,1215,2761,Monday,1440,Weekday,Very_Active
7007744171,2016-04-21,13744,9.19,9.19,0.00,2.15,1.87,5.17,0.00,30,34,327,1049,2763,Thursday,1440,Weekday,Very_Active
8053475328,2016-09-05,12465,9.38,9.38,0.00,6.12,0.57,2.69,0.00,66,12,148,1214,2765,Monday,1440,Weekday,Very_Active
6290855005,2016-04-18,6885,5.21,5.21,0.00,0.00,0.00,5.19,0.02,0,0,271,1169,2766,Monday,1440,Weekday,Lightly Active
2022484408,2016-04-18,14131,10.07,10.07,0.00,3.64,0.12,6.30,0.00,48,3,311,1078,2770,Monday,1440,Weekday,Very_Active
6290855005,2016-04-25,7802,5.90,5.90,0.00,0.68,0.18,5.03,0.01,8,3,249,1180,2771,Monday,1440,Weekday,Fairly Active
7086361926,2016-12-04,11317,8.41,8.41,0.00,5.27,0.15,2.97,0.00,59,6,153,745,2772,Sunday,963,Weekend,Very_Active
8792009665,2016-04-28,6157,3.94,3.94,0.00,0.00,0.00,3.94,0.00,0,0,310,714,2780,Thursday,1024,Weekday,Lightly Active
7086361926,2016-04-26,10387,7.07,7.07,0.00,4.16,0.77,2.12,0.00,70,33,132,726,2781,Tuesday,961,Weekday,Very_Active
2022484408,2016-04-17,15112,11.40,11.40,0.00,3.87,0.66,6.88,0.00,28,29,331,1052,2782,Sunday,1440,Weekend,Very_Active
6290855005,2016-04-16,8301,6.28,6.28,0.00,0.00,0.00,6.27,0.01,0,0,258,1182,2783,Saturday,1440,Weekend,Fairly Active
4702921684,2016-04-26,6108,4.95,4.95,0.00,0.07,0.35,4.54,0.00,1,8,216,765,2784,Tuesday,990,Weekday,Lightly Active
4020332650,2016-09-05,4556,3.27,3.27,0.00,0.20,0.12,2.94,0.00,3,5,173,1225,2785,Monday,1406,Weekday,Sedentary
8877689391,2016-01-05,10930,8.32,8.32,0.00,3.13,0.57,4.57,0.00,36,12,166,1226,2786,Tuesday,1440,Weekday,Very_Active
2022484408,2016-04-26,10119,7.19,7.19,0.00,1.43,0.66,5.11,0.00,55,24,275,1086,2793,Tuesday,1440,Weekday,Very_Active
8053475328,2016-04-29,12315,9.65,9.65,0.00,6.17,0.31,3.17,0.00,58,8,159,1215,2794,Friday,1440,Weekday,Very_Active
6290855005,2016-04-22,6238,4.72,4.72,0.00,0.00,0.00,4.72,0.00,0,0,302,1138,2796,Friday,1440,Weekday,Lightly Active
2022484408,2016-10-05,12798,8.98,8.98,0.00,2.22,1.21,5.56,0.00,57,28,271,1084,2797,Wednesday,1440,Weekday,Very_Active
6775888955,2016-04-18,8294,5.95,5.95,0.00,2.00,0.77,3.17,0.00,30,31,146,1233,2798,Monday,1440,Weekday,Fairly Active
8378563200,2016-07-05,4468,3.54,3.54,0.00,0.00,0.00,3.54,0.00,0,0,158,851,2799,Tuesday,1009,Weekday,Sedentary
1644430081,2016-10-05,9167,6.66,6.66,0.00,0.88,0.81,4.97,0.01,12,19,155,1254,2799,Wednesday,1440,Weekday,Fairly Active
7086361926,2016-10-05,14433,10.79,10.79,0.00,7.11,1.20,2.45,0.00,72,23,106,1182,2800,Wednesday,1383,Weekday,Very_Active
8583815059,2016-11-05,8701,6.79,6.79,0.00,0.37,3.24,3.17,0.00,5,71,177,1106,2804,Saturday,1359,Weekend,Fairly Active
6290855005,2016-06-05,6116,4.62,4.62,0.00,0.00,0.00,4.59,0.03,0,0,305,1135,2806,Sunday,1440,Weekend,Lightly Active
1644430081,2016-04-18,7132,5.19,5.19,0.00,1.07,1.67,2.45,0.00,15,33,121,1271,2806,Monday,1440,Weekday,Lightly Active
8053475328,2016-11-05,12209,9.40,9.40,0.00,6.08,0.28,3.04,0.00,60,7,184,1189,2809,Saturday,1440,Weekend,Very_Active
8583815059,2016-07-05,6117,4.77,4.77,0.00,0.00,0.00,4.77,0.00,0,0,250,1190,2810,Tuesday,1440,Weekday,Lightly Active
4702921684,2016-04-19,6708,5.44,5.44,0.00,0.88,0.37,4.19,0.00,10,8,179,757,2812,Tuesday,954,Weekday,Lightly Active
7007744171,2016-04-19,14194,10.48,9.50,4.94,4.41,0.76,5.31,0.00,53,17,304,1066,2812,Tuesday,1440,Weekday,Very_Active
8877689391,2016-03-05,10818,8.21,8.21,0.00,1.39,0.10,6.67,0.01,19,3,229,1189,2817,Saturday,1440,Weekend,Very_Active
4020332650,2016-03-05,4496,3.22,3.22,0.00,0.00,0.00,3.15,0.05,0,0,174,950,2828,Saturday,1124,Weekend,Sedentary
6117666160,2016-04-16,14450,10.91,10.91,0.00,0.58,0.85,9.48,0.00,7,15,518,502,2828,Saturday,1042,Weekend,Very_Active
7007744171,2016-04-27,13541,10.22,9.06,4.89,4.27,0.66,5.29,0.00,50,12,337,1041,2830,Wednesday,1440,Weekday,Very_Active
8877689391,2016-10-05,10733,8.15,8.15,0.00,1.35,0.46,6.28,0.00,18,11,224,1187,2832,Wednesday,1440,Weekday,Very_Active
7007744171,2016-04-18,14816,10.98,9.91,4.93,3.79,2.12,5.05,0.02,48,31,284,1077,2832,Monday,1440,Weekday,Very_Active
7007744171,2016-04-28,15128,10.12,10.12,0.00,1.09,0.77,8.26,0.00,16,16,401,1007,2836,Thursday,1440,Weekday,Very_Active
6290855005,2016-04-19,7142,5.40,5.40,0.00,0.00,0.00,5.39,0.01,0,0,321,1119,2839,Tuesday,1440,Weekday,Lightly Active
6290855005,2016-04-30,6744,5.10,5.10,0.00,0.00,0.00,5.09,0.01,0,0,324,1116,2843,Saturday,1440,Weekend,Lightly Active
8583815059,2016-10-05,8240,6.43,6.43,0.00,0.69,2.01,3.72,0.00,9,43,162,1226,2846,Wednesday,1440,Weekday,Fairly Active
7086361926,2016-04-22,9753,6.53,6.53,0.00,2.87,0.97,2.67,0.00,58,59,153,762,2846,Friday,1032,Weekday,Fairly Active
8053475328,2016-04-26,12685,9.62,9.62,0.00,6.31,0.20,3.10,0.00,68,5,185,1182,2846,Tuesday,1440,Weekday,Very_Active
8877689391,2016-08-05,10686,8.11,8.11,0.00,1.08,0.20,6.80,0.00,17,4,245,1174,2847,Friday,1440,Weekday,Very_Active
8053475328,2016-04-27,12422,9.82,9.82,0.00,6.46,0.43,2.93,0.00,60,10,183,1187,2852,Wednesday,1440,Weekday,Very_Active
4702921684,2016-06-05,6943,5.63,5.63,0.00,0.08,0.66,4.87,0.00,1,16,207,682,2859,Sunday,906,Weekend,Lightly Active
4702921684,2016-02-05,7245,5.92,5.92,0.00,0.38,1.74,3.76,0.00,5,40,195,1131,2859,Friday,1371,Weekday,Lightly Active
8053475328,2016-06-05,13953,11.00,11.00,0.00,9.10,0.69,1.21,0.00,90,15,90,1245,2859,Sunday,1440,Weekend,Very_Active
8877689391,2016-04-26,11101,8.43,8.43,0.00,1.76,0.13,6.50,0.00,22,3,258,1157,2860,Tuesday,1440,Weekday,Very_Active
7086361926,2016-04-28,11584,7.80,7.80,0.00,2.79,1.64,3.36,0.00,54,48,161,810,2862,Thursday,1073,Weekday,Very_Active
6117666160,2016-04-15,14019,10.59,10.59,0.00,0.00,0.28,10.30,0.00,0,6,513,921,2865,Friday,1440,Weekday,Very_Active
8053475328,2016-04-16,14549,11.11,11.11,0.00,9.36,0.27,1.49,0.00,96,6,83,1255,2867,Saturday,1440,Weekend,Very_Active
8583815059,2016-04-21,8538,6.66,6.66,0.00,2.63,1.02,3.01,0.00,35,18,158,1229,2883,Thursday,1440,Weekday,Fairly Active
8378563200,2016-04-28,5417,4.30,4.30,0.00,0.90,0.49,2.91,0.00,11,10,139,711,2884,Thursday,871,Weekday,Lightly Active
4388161847,2016-04-24,10243,7.88,7.88,0.00,1.08,0.51,6.30,0.00,14,8,239,584,2885,Sunday,845,Weekend,Very_Active
8583815059,2016-04-24,8286,6.46,6.46,0.00,0.15,2.05,4.27,0.00,2,44,206,1188,2889,Sunday,1440,Weekend,Fairly Active
7007744171,2016-04-22,15299,10.24,10.24,0.00,4.10,1.76,4.37,0.00,64,50,261,1065,2889,Friday,1440,Weekday,Very_Active
8583815059,2016-02-05,8469,6.61,6.61,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2894,Friday,1440,Weekday,Fairly Active
4702921684,2016-04-15,6506,5.28,5.28,0.00,0.07,0.42,4.79,0.00,1,8,256,944,2896,Friday,1209,Weekday,Lightly Active
8792009665,2016-04-30,7174,4.59,4.59,0.00,0.33,0.36,3.91,0.00,10,20,301,749,2896,Saturday,1080,Weekend,Lightly Active
6290855005,2016-04-15,9501,7.18,7.18,0.00,0.00,0.00,7.17,0.01,0,0,328,1112,2896,Friday,1440,Weekday,Fairly Active
2022484408,2016-04-20,15112,10.67,10.67,0.00,3.34,1.93,5.40,0.00,48,63,276,1053,2897,Wednesday,1440,Weekday,Very_Active
4702921684,2016-04-13,6877,5.58,5.58,0.00,0.00,0.00,5.58,0.00,0,0,258,777,2898,Wednesday,1035,Weekday,Lightly Active
